Lyra	1644415895500	244	61	234	55
Deribit	1644415921607	236.889885	62.004735000000004	224.17096499999997	58.825005
Lyra	1644415928045	244	61	234	55
Deribit	1644415951921	240.23949	62.048610000000004	227.51156999999998	58.86663
Lyra	1644415957961	244	61	234	55
Deribit	1644415981598	240.22288	62.044320000000006	227.49584	58.86256
Lyra	1644415985386	244	61	234	55
Deribit	1644416011613	240.22061499999998	62.043735	227.49369499999997	58.862004999999996
Deribit	1644416041629	240.32102999999998	62.06967	227.58879	58.88661
Lyra	1644416047764	249	60	239	54
Deribit	1644416071593	240.359535	62.079615000000004	227.62525499999998	58.896045
Lyra	1644416075425	249	60	239	54
Lyra	1644416082454	244	60	239	54
Deribit	1644416101629	240.00393	63.577200000000005	227.28849	58.80891
Lyra	1644416108243	249	60	239	54
Deribit	1644416131652	240.303665	62.065185	227.57234499999998	58.882355
Lyra	1644416135481	249	60	239	54
Deribit	1644416161687	240.191925	62.036325	227.46652499999996	58.854974999999996
Lyra	1644416168127	249	60	239	54
Deribit	1644416191600	240.11567	62.01663	227.39431	58.83629
Lyra	1644416197577	249	60	239	54
Deribit	1644416221603	240.14889	62.02521	227.42577	58.84443
Lyra	1644416225387	249	60	239	54
Deribit	1644416251632	239.95863	63.565200000000004	227.24559	60.38694
Lyra	1644416258095	249	60	239	54
Deribit	1644416281703	239.89521	63.5484	227.18553	60.37098
Lyra	1644416285618	249	60	239	54
Deribit	1644416311629	239.76233	63.5132	227.05968999999996	60.33754
Lyra	1644416317942	249	60	239	54
Deribit	1644416640271	238.71374999999998	62.065574999999995	227.57377499999998	58.88272499999999
Deribit	1644416641612	238.71374999999998	62.065574999999995	227.57377499999998	58.88272499999999
Lyra	1644416644296	248	60	238	54
Lyra	1644416645508	248	60	238	54
Deribit	1644416671616	238.47749999999996	62.004149999999996	227.34854999999996	58.82444999999999
Lyra	1644416677949	248	60	238	54
Deribit	1644417000623	245.40054	60.55338	231.05894999999998	57.36635999999999
Deribit	1644417002537	245.55068999999997	60.59043	231.20032499999996	57.40145999999999
Lyra	1644417007202	249	59	239	53
Lyra	1644417008472	249	59	239	53
Deribit	1644417031633	245.30968000000001	62.12388	230.9734	57.34512
Lyra	1644417037340	249	59	239	53
Deribit	1644417061606	245.55685	60.591950000000004	231.206125	57.4029
Lyra	1644417065624	249	59	239	53
Deribit	1644417091831	247.410225	59.059214999999995	237.83305499999997	55.866825000000006
Lyra	1644417095561	253	58	243	52
Deribit	1644417715655	257.542845	57.587219999999995	244.74568499999998	54.387930000000004
Deribit	1644417721618	257.520305	57.58218	244.724265	54.38317000000001
Lyra	1644417723948	263	54	253	48
Lyra	1644417727964	263	54	253	48
Lyra	1644418772186	258	56	248	50
Deribit	1644418774065	250.56101	59.04941	239.3895	55.85755000000001
Deribit	1644418774070	250.56101	59.04941	239.3895	55.85755000000001
Lyra	1644418776617	258	56	248	50
Deribit	1644418801680	250.387525	60.60335	239.22375	55.818875000000006
Lyra	1644418808715	258	56	248	50
Deribit	1644419738918	241.30532	63.501400000000004	227.017505	60.32633
Lyra	1644419745374	255	57	245	51
Deribit	1644419761639	241.58196	61.984845	227.277765	58.806135
Deribit	1644420864565	241.73319999999998	62.023649999999996	225.82969999999997	58.842949999999995
Lyra	1644420864638	255	57	245	53
Lyra	1644420870258	248	59	238	53
Deribit	1644420871592	241.78336000000002	62.03652	225.87655999999998	58.85516
Lyra	1644420875597	248	59	238	53
Deribit	1644421864345	233.045715	64.999145	220.36295500000003	60.24311
Lyra	1644421868584	243	61	233	55
Deribit	1644421891639	233.09496	65.01288000000001	220.40952000000001	60.25584
Lyra	1644421897823	243	61	233	55
Deribit	1644422933993	248.6055	60.55775	237.45012499999999	57.37049999999999
Lyra	1644422940555	253	58	243	52
Deribit	1644422941684	248.68428000000003	60.57694	237.52537	57.38868
Lyra	1644422945888	253	58	243	52
Deribit	1644422971632	248.30442	60.48441	237.16255499999997	57.301019999999994
Lyra	1644422977767	253	58	243	52
Deribit	1644423976198	243.84375	60.5625	231.09374999999997	57.37499999999999
Lyra	1644423980568	251	58	241	52
Deribit	1644423991638	243.76342499999998	60.54255	231.01762499999998	57.35609999999999
Lyra	1644423995614	251	58	241	52
Deribit	1644425088898	248.94324	59.04423	237.77271	55.852650000000004
Lyra	1644425095956	255	56	245	50
Deribit	1644425101607	249.15852	59.09529	237.97833	55.90095000000001
Lyra	1644425107368	255	56	245	50
Deribit	1644426031865	262.84608000000003	56.095200000000006	248.4216	52.88976
Lyra	1644426038493	265	53	255	47
Deribit	1644426061606	262.8428	56.094500000000004	248.4185	52.889100000000006
Deribit	1644427045441	263.0683	54.53855000000001	250.2357	52.934475000000006
Lyra	1644427049241	265	53	255	47
Lyra	1644427050383	265	53	255	47
Deribit	1644427051628	263.10110000000003	54.545350000000006	250.26690000000002	52.941075000000005
Lyra	1644427056095	265	53	255	47
Lyra	1644428017704	268	52	258	46
Deribit	1644428026277	260.9467	57.6324	248.1395	54.430600000000005
Deribit	1644428041703	261.00538	57.64536	248.1953	54.442840000000004
Lyra	1644428048044	268	52	258	46
Deribit	1644428071631	260.794295	59.198705	247.994575	55.998775
Deribit	1644429076724	262.7936	56.08400000000001	249.9744	54.48160000000001
Lyra	1644429076977	268	52	258	47
Lyra	1644429081979	266	53	256	47
Deribit	1644429091613	262.74358	56.073325000000004	249.92682	54.471230000000006
Lyra	1644429097036	266	53	256	47
Deribit	1644430022526	257.46476	59.16892	243.07232000000002	55.97060000000001
Lyra	1644430028814	263	53	253	47
Deribit	1644430051636	257.476835	59.17169499999999	243.08371999999997	55.973225
Lyra	1644430058162	263	53	253	47
Deribit	1644431067459	255.24	60.619499999999995	240.88275	57.428999999999995
Deribit	1644431072643	255.3272	60.64021	240.965045	57.44862
Lyra	1644431074131	261	54	251	48
Lyra	1644431077460	261	54	251	48
Deribit	1644432033597	249.08442	60.674409999999995	236.31086	57.481019999999994
Deribit	1644432033605	249.08442	60.674409999999995	236.31086	57.481019999999994
Lyra	1644432036785	256	55	246	49
Lyra	1644432039519	256	55	246	49
Deribit	1644432061735	249.19284000000002	59.10343	236.41372	57.50604
Lyra	1644432065570	256	55	246	49
Deribit	1644433023802	259.49646	56.06405	246.68182	54.46222
Lyra	1644433030647	263	53	253	47
Deribit	1644434119593	280.33053	53.166135000000004	260.99739	48.33285
Lyra	1644434123156	283	47	271	41
Lyra	1644434123229	283	47	271	41
Deribit	1644434132099	280.30269	53.160855	257.7496	49.938984999999995
Lyra	1644434135937	283	47	271	41
[31m[Nest]	52976		-	[39m2022/02/10	上午3:31:41	[31m		ERROR[39m	[38;5;3m[Scheduler]	[39m[31mError:	read	ETIMEDOUT[39m
Lyra	1644435102619	297	43	285	37
Deribit	1644435105434	294.61431999999996	48.562799999999996	268.71416	45.32528
Deribit	1644435121611	294.75719	48.58635	268.84447	45.347260000000006
Lyra	1644435127962	293	44	281	38
Deribit	1644435151609	295.05112	48.6348	272.35488000000004	45.392480000000006
Deribit	1644436127897	302.19606	47.11659	279.45011999999997	43.86717
Lyra	1644436129568	293	42	281	36
Lyra	1644436132530	301	42	289	36
Deribit	1644436141670	302.16444	47.11166	279.42087999999995	43.86258
Lyra	1644436145638	301	42	289	36
Lyra	1644437214577	299	43	287	37
Deribit	1644437215229	302.01936	48.7128	276.0392	43.84152
Deribit	1644437221589	298.75435999999996	48.70995	276.02305	45.46262
Lyra	1644437225386	299	43	287	37
Deribit	1644437251694	302.38206	47.145590000000006	279.62212	43.89417
Lyra	1644437258049	299	43	287	37
Deribit	1644438294465	309.5822	45.622640000000004	286.77088	42.36388
Lyra	1644438298239	303	42	291	36
Deribit	1644438301627	309.69525	45.6393	286.87559999999996	42.379349999999995
Lyra	1644438306475	303	42	291	36
Deribit	1644438331607	309.56795	45.620540000000005	286.75768	42.36193
Lyra	1644438337861	303	42	291	36
Deribit	1644438361613	309.52235	45.613820000000004	283.45731	42.35569
Lyra	1644438367125	303	42	291	36
Deribit	1644438391631	306.13732000000005	45.59492	286.59664	43.96653
Lyra	1644438397228	307	41	295	35
Deribit	1644438421616	306.03486	45.579660000000004	283.24503	43.951815
Lyra	1644438427245	307	41	295	35
Deribit	1644438451596	309.70855	45.64126	286.88792	42.38117
Lyra	1644438457256	307	41	295	35
Deribit	1644438481702	309.56605	45.62026	286.75592	42.36167
Lyra	1644438487877	307	41	295	35
Deribit	1644438511604	306.2285	45.6085	286.68199999999996	42.35075
Lyra	1644438517090	307	41	295	35
Deribit	1644438541607	309.69525	44.009325	286.87559999999996	42.379349999999995
Lyra	1644438548041	308	40	296	34
Deribit	1644438571601	309.72375	44.013374999999996	286.902	42.38325
Deribit	1644438601604	309.78075	45.6519	286.9548	42.39105
Lyra	1644438607781	308	40	296	34
Deribit	1644438631603	316.93683	44.109764999999996	290.79771	42.47606999999999
Lyra	1644438637247	308	40	296	34
Lyra	1644438652037	308	40	296	34
Deribit	1644438661601	313.5072	44.086949999999995	293.91299999999995	42.4541
Lyra	1644438667232	309	40	297	34
Deribit	1644438691615	313.06080000000003	45.654700000000005	290.23345	42.39365
Deribit	1644438721619	309.85485	45.66282	287.02344	42.40119
Lyra	1644438732933	309	40	297	34
Lyra	1644438747021	309	40	297	34
Deribit	1644438751604	309.59454999999997	45.62446	286.78231999999997	42.36557
Deribit	1644438781700	309.67055	45.63566	286.85272	42.375969999999995
Lyra	1644438787130	310	40	298	34
Lyra	1644438792018	309	40	297	34
Deribit	1644438811621	309.79785000000004	44.023905	286.97064	42.393390000000004
Lyra	1644438817908	310	40	298	34
Deribit	1644438841608	313.28064	45.68676	287.17392	42.42342
Lyra	1644438847047	310	40	298	34
Deribit	1644438871593	309.8387	44.02971	290.26993999999996	42.39898
Lyra	1644438877263	310	40	298	34
Deribit	1644438901614	313.48992	44.08452	290.63128	42.45176
Lyra	1644438907857	310	40	298	34
Deribit	1644438931611	309.8558	44.03214	290.28596	42.40132
Lyra	1644438937303	310	40	298	34
Deribit	1644438961608	313.2816	44.055225	290.43814999999995	42.42355
Lyra	1644438966984	312	40	300	34
Deribit	1644438991609	313.29216	44.05671	290.44794	42.42498
Lyra	1644438997245	312	40	300	34
Deribit	1644439021703	317.00376	44.11908	294.12719999999996	40.851
Lyra	1644439027822	312	40	300	34
Deribit	1644439051603	313.35648000000003	44.065755	290.50757	42.43369
Lyra	1644439057065	312	40	300	34
Deribit	1644439081617	313.34784	44.06454	290.49956	42.43252
Lyra	1644439087924	312	40	300	34
Deribit	1644439111606	313.24416	44.04996	290.40344	42.418479999999995
Lyra	1644439117325	312	40	300	34
Deribit	1644439141699	313.4016	44.0721	290.5494	42.4398
Lyra	1644439147223	312	40	300	34
Deribit	1644439171625	313.37952	44.068995	290.52893	42.436809999999994
Lyra	1644439177219	312	40	300	34
Deribit	1644439201696	313.49280000000005	44.084925000000005	290.63395	42.45215
Lyra	1644439207908	312	40	301	33
Deribit	1644439231606	309.75605	45.64826	286.93192	42.38767
Lyra	1644439237015	313	39	301	33
Deribit	1644439261607	309.73420000000004	45.64504	286.91168	42.38468
Lyra	1644439267951	313	39	301	33
Deribit	1644439291591	306.25388	45.61228	283.44773999999995	43.98327
Lyra	1644439297084	313	39	301	33
Deribit	1644439321738	306.31028	45.62068	283.49994	43.991369999999996
Lyra	1644439327876	313	39	301	33
Deribit	1644439351601	306.16364	45.59884	283.36422	43.97031
Lyra	1644439356994	310	40	298	34
Deribit	1644439381605	306.19184	45.60304	283.39032	43.974360000000004
Lyra	1644439387819	310	40	298	34
Deribit	1644439411612	306.06024	45.58344	283.26851999999997	43.95546
Lyra	1644439417010	310	40	298	34
Deribit	1644439441627	306.18338	45.60178	283.38248999999996	43.973145
Lyra	1644439447246	310	40	298	34
Deribit	1644439471592	309.60024999999996	45.625299999999996	286.78759999999994	42.36635
Lyra	1644439477306	310	40	298	34
Deribit	1644439501594	306.38924000000003	45.63244	286.83248	42.37298
Lyra	1644439507839	310	40	298	34
Deribit	1644439531619	306.16082	45.598420000000004	283.36161	43.969905000000004
Lyra	1644439537040	310	40	298	34
Deribit	1644439561632	306.06870000000004	45.584700000000005	283.27635	43.956675000000004
Lyra	1644439567935	310	40	298	34
Deribit	1644439591600	305.99914	47.201995000000004	283.21196999999995	43.946685
Lyra	1644439596988	310	40	298	34
Deribit	1644439621605	306.0217	45.5777	283.23285	43.949925
Lyra	1644439627873	310	40	298	34
Deribit	1644439651595	306.11288	47.21954	283.31723999999997	43.96302
Lyra	1644439656983	310	40	298	34
Deribit	1644439681616	309.5765	45.6218	283.5069	42.363099999999996
Lyra	1644439687881	310	40	298	34
Deribit	1644439711651	309.6886	45.63832	286.86944	42.37844
Lyra	1644439717102	310	40	298	34
Deribit	1644439741611	306.22474	45.60794	283.42077	42.350229999999996
Lyra	1644439747895	310	40	298	34
Deribit	1644439771604	306.31968	45.62208	286.76735999999994	42.36335999999999
Lyra	1644439776984	310	40	298	34
Deribit	1644439801700	309.81495	45.65694	290.24769	42.39573
Lyra	1644439807546	310	40	298	34
Deribit	1644439831585	309.7646	45.649519999999995	286.93983999999995	42.388839999999995
Lyra	1644439835468	310	40	298	34
Deribit	1644439861612	305.99914	47.201995000000004	283.21196999999995	43.946685
Lyra	1644439867935	310	40	298	34
Deribit	1644439891607	302.75592	45.57616	283.22328	43.94844
Lyra	1644439897056	310	40	298	34
Deribit	1644439921613	306.1345	45.594500000000004	283.33725	42.33775
Lyra	1644439927899	310	40	298	34
Deribit	1644439951606	306.12322	45.59282	283.32680999999997	43.964505
Lyra	1644439957069	310	40	298	34
Deribit	1644439981623	306.4024	45.6344	286.84479999999996	42.37479999999999
Lyra	1644439987942	310	40	298	34
Deribit	1644440011604	306.44	45.64	286.88	42.379999999999995
Lyra	1644440017041	310	40	298	34
Deribit	1644440041599	309.75605	45.64826	286.93192	42.38767
Lyra	1644440047294	310	40	298	34
Deribit	1644440071599	306.25482	45.61242000000001	286.70664	43.983405000000005
Lyra	1644440077904	310	40	298	34
Deribit	1644440101628	305.98222	47.19938500000001	283.19631	43.944255
Lyra	1644440107042	310	40	298	34
