
Deribit	1644366720782	65.15
Lyra	1644366721910	66.113
Deribit	1644366750732	65.14
Lyra	1644366751789	66.113
Deribit	1644366780705	65.14
Lyra	1644366781842	66.113
Deribit	1644366810719	65.14
Lyra	1644366811683	66.113
Deribit	1644366840745	65.15
Lyra	1644366841927	66.113
Deribit	1644366870729	65.14
Lyra	1644366871877	66.113
Deribit	1644366900739	65.15
Lyra	1644366902827	66.113
Deribit	1644366930718	65.15
Lyra	1644366931685	66.113
Deribit	1644366960709	65.14
Lyra	1644366962012	66.113
Deribit	1644366990715	65.13
Lyra	1644366992157	66.113
Deribit	1644367020767	65.11
Lyra	1644367021936	66.113
Deribit	1644367050738	65.11
Lyra	1644367051908	66.113
Deribit	1644367080712	65.11
Lyra	1644367082018	66.113
Deribit	1644367110756	65.12
Lyra	1644367111788	66.113
Deribit	1644367140707	65.14
Lyra	1644367143118	66.113
Deribit	1644367170753	65.14
Lyra	1644367171780	66.113
Deribit	1644367200802	65.14
Lyra	1644367202257	66.113
Deribit	1644367230720	65.13
Lyra	1644367232040	66.113
Deribit	1644367260723	65.13
Lyra	1644367261851	66.113
Deribit	1644367290729	65.12
Lyra	1644367291850	66.113
Deribit	1644367320729	65.11
Lyra	1644367321742	66.113
Deribit	1644367350707	65.1
Lyra	1644367352273	66.113
Deribit	1644367380729	65.11
Lyra	1644367381884	66.113
Deribit	1644367410733	65.1
Lyra	1644367411721	66.113
Deribit	1644367440776	65.1
Lyra	1644367441950	66.113
Deribit	1644367470741	65.09
Lyra	1644367471687	66.113
Deribit	1644367500743	65.1
Lyra	1644367501809	66.113
Deribit	1644367530714	65.1
Lyra	1644367531685	66.113
Deribit	1644368534207	65.19
Lyra	1644368535361	66.113
Deribit	1644368550723	65.19
Lyra	1644368551909	66.113
Deribit	1644368580734	65.19
Lyra	1644368581836	66.113
Deribit	1644369656294	65.2
Lyra	1644369657672	66.113
Deribit	1644369660708	65.2
Lyra	1644369662101	66.113
Deribit	1644369690715	65.21
Lyra	1644369691846	66.113
Deribit	1644369720701	65.22
Lyra	1644369721687	66.113
Deribit	1644369750722	65.23
Lyra	1644369751849	66.113
Deribit	1644369780700	65.24
Lyra	1644369781845	66.113
Deribit	1644369810711	65.23
Lyra	1644369811680	66.113
Deribit	1644369840708	65.25
Lyra	1644369841837	66.113
Deribit	1644369870720	65.25
Lyra	1644369871686	66.113
Deribit	1644369900721	65.26
Lyra	1644369902239	66.113
Deribit	1644369930709	65.26
Lyra	1644369931900	66.113
Deribit	1644369960751	65.25
Lyra	1644369961728	66.113
Deribit	1644369990764	65.24
Lyra	1644369991856	66.113
Deribit	1644370020712	65.25
Lyra	1644370021900	66.113
Deribit	1644370050705	65.26
Lyra	1644370052187	66.113
Deribit	1644370080744	65.28
Lyra	1644370081890	66.113
Deribit	1644370110994	65.28
Lyra	1644370112219	66.113
Deribit	1644370140720	65.29
Lyra	1644370142152	66.113
Deribit	1644370170704	65.3
Lyra	1644370171700	66.113
Deribit	1644370200713	65.31
Lyra	1644370202177	66.113
Deribit	1644370230709	65.32
Lyra	1644370231706	66.113
Deribit	1644370260757	65.32
Lyra	1644370261658	66.113
Deribit	1644370290712	65.33
Lyra	1644370291700	66.113
Deribit	1644370320718	65.33
Lyra	1644370322332	66.113
Deribit	1644370350724	65.32
Lyra	1644370351835	66.113
Lyra	1644370381953	66.113
Deribit	1644370382442	65.32
Deribit	1644370410726	65.31
Lyra	1644370412261	66.113
Deribit	1644370440716	65.31
Lyra	1644370441956	66.113
Deribit	1644370470712	65.3
Lyra	1644370471694	66.113
Deribit	1644370500713	65.3
Lyra	1644370502198	66.113
Deribit	1644370530738	65.3
Lyra	1644370531851	66.113
Deribit	1644371461234	65.42
Deribit	1644371461236	65.42
Lyra	1644371462621	66.113
Lyra	1644371462893	66.113
Deribit	1644371567599	65.47
Lyra	1644371568772	66.113
Deribit	1644371580738	65.47
Lyra	1644371581712	66.113
Deribit	1644371610734	65.49
Lyra	1644371611800	66.113
Deribit	1644371640777	65.52
Lyra	1644371641930	66.113
